Filename,Caption
usually_later_at_night_a_ghost_can_be_heard_singin.png,a black and white photo of a brick building
U_P__Investigators_has__after_doing_several_invest.png,a black and white photo of a barn in a field .
U_S__Naval_Weapons_Station___Built_over_ancient_In.png,a black and white photo of a bridge and a river .
Various_deaths_for_no_apparent_reasons____sighting.png,a woman sitting on a bench with her legs crossed .
various_ghostly_activities__been_known_for_hearing.png,a living room filled with furniture and a fire place .
Various_ghostly_activities__News_coverage_about_th.png,a collage of photos with a cat and a dog
various_happenings__ghosts_of_people__guests__thin.png,a black and white photo of a bedroom
Various__cold_spots__and_poltergeist_activity_have.png,a tall building with a clock on it
Vast_woods_that_surrounds_the_city_of_Lynn__Legend.png,a black and white photo of a park with trees
Verna_Drive___Update__The_following_reported_haunt.png,a red and white fire hydrant in front of a house .
Verna_s_donut_shop_has_a_basement_which_stores_sup.png,a woman standing in front of an open refrigerator .
Very_Heavily_Guarded_because_its_right_next_to_the.png,a black and white photo of a street sign
Very_old_and_very_small_cemetery__Surrounded_by_a.png,a blue and white fire hydrant sitting on the side of a road .
very_strange_happenings__Red_lights_have_been_seen.png,a house that has a house in the background .
Very_strange_noises__like_the_sound_of_a_dog_joggi.png,a bathroom with a sink and a mirror
voices_and_sounds_of_people_talking_throughout_the.png,a black and white cat laying on a bed .
Voices_are_heard_often___Shadows_of_people_walking.png,a man in a suit and tie standing in front of a building .
voices_have_been_heard_and_a_mysterious_man_lurks.png,a cat sitting on top of a refrigerator .
Voices_have_been_heard__bad_vibes_felt__and_there.png,a tall building with a clock on top of it .
Voices_heard_early_in_the_mornings__if_you_are_sit.png,a black and white photo of a person sitting on a bench
Waller_Hall_Building___Ghost_of_a_little_girl___Sa.png,a black and white photo of a train
Walters_Hall___horrible_feelings_of_fear_and_dread.png,a couple of vases sitting on top of a wooden table .
Walton_Hall___A_girl_hung_herself_is_Walton_Hall_s.png,a living room with a couch and a table
Wal_Mart___the_toy_department_of_Wal_Mart_is_haunt.png,a woman standing in front of a store window .
Ward_Hall____Reports_of_lights_turn_on_and_off_in.png,a black and white photo of a train
warning___The_tunnel_is_very_active___not_recommen.png,a black and white photo of a train station .
Warriner_Hall___long_ago_there_was_a_young_actress.png,a cat sitting on top of a window sill .
Washington_Hall_guest_house___You_may_be_awaken_in.png,a building with a clock on top of it .
Was_a_cotton_mill_along_time_ago__Tourists_and_sta.png,a living room with a couch and a window
Was_feature_on_unsolved_mysteries__net_work_tv__On.png,a black and white photo of a man sitting at a table .
Was_once_a_little_town_located_in_the_mountains__I.png,a herd of cattle grazing on a lush green field .
Waverley_Hall___Lights_going_on_and_off_in_abandon.png,a black and white photo of a house
Wayfarers_Chapel___The_Wayfarers__Chapel_was_desig.png,a church with a steeple and a clock .
weird_noises_and_apparitions__Things_disappear_and.png,a black and white photo of a bathroom
Weird_paranormal_events_linked_back_to_the_Death_o.png,a black and white photo of a car and a truck .
What_used_to_be_an_old__one_room_schoolhouse__is_n.png,an old church with a steeple and a clock .
when_alone_in_the_office_you_hear_people_talking_i.png,a bathroom with a toilet and a sink
When_at_the_old_Jewish_Cemetery_on_the_ridge__moan.png,a black and white photo of a snow covered street .
When_a_vehicle_is_parked_on_the_railroad_tracks_an.png,a black and white photo of a train
When_driving_through_the_cemetery_after_dark_your.png,a black and white photo of a car parked in a parking lot .
When_in_the_auditorium_the_lights_go_on_an_off_by.png,a view of a room with a bed and a window .
When_in_the_wrestling_room__sometimes_heard_the_no.png,a room that has a table and a chair in it
When_it_is_in_the_night_you_could_hear_the_wind_an.png,a red fire hydrant in front of a window .
when_outside_in_the_cemetery_you_can_hear_weird_no.png,a parking meter sitting on the side of a road .
when_people_drive_by_sometimes_they_see_a_white_ba.png,a white fire hydrant sitting on the side of a road .
When_sitting_at_the_bar__people_are_constantly_loo.png,a group of people standing around a kitchen .
When_the_building_was_a_play_theater__there_was_a.png,a large building with a clock on the side of it .
When_the_Indian_Hills_area_was_built_there_were__a.png,a black and white photo of a mountain range .
When_the_Mission_House__now_state_employee_housing.png,a black and white photo of a building with a clock tower .
When_the_plant_was_being_constructed_in_the_late_7.png,a large building with a large clock tower .
When_the_school_was_being_built_two_years_ago_a_ro.png,a tall building with a clock on it 's side .
When_the_street_is_dark_and_no_one_is_around_you_c.png,a fire hydrant in the middle of a street .
When_traveling_down_the_road_at_approx_midnight__s.png,a black and white photo of a car on a street .
When_you_are_alone_at_night_you_will_hear_footstep.png,a living room with a tv and a fire place
When_you_are_camping_there__you_can_here_voices_in.png,a man sitting in the grass with an umbrella .
when_you_are_in_the_bottom_of_the_theatre_you_will.png,a black and white photo of a man sitting on a bench .
when_you_drive_on_pine_run_road_nicknamed_Babyroad.png,a black and white photo of a park bench
When_you_go_in_to_the_auditorium_alone_the_lights.png,a close up of a mirror on a wall
When_you_go_to_the_top_of_the_stair_case_you_will.png,a train station with a train on the tracks .
When_you_look_in_the_window_there_is_a_teacher_tea.png,a group of men standing next to each other .
when_you_walk_up_by_the_front_door_of_the_house_yo.png,a bathroom with a shower and a toilet .
where_an_unknown_woman_occasionally_weeps_in_the_l.png,a black and white photo of a man on a beach .
Which_was_a_former_Kutztown_school_building_is_sai.png,a building with a clock on the front of it
While_alone_you_will_here_the_baby_cry__or_while_u.png,a black and white photo of a cat in a bathroom .
While_the_rest_of_the_theater_is_pleasant_enough_.png,a black and white photo of a man and a woman
While_walking_around_the_outside_of_the_building_y.png,a black and white photo of a brick building
while_working_on_the_second_floor_of_the_main_buil.png,a bathroom with a sink and a mirror
white_objects_seen_entering_plant__very_creepy_fee.png,a black and white photo of a bathroom sink .
Whittier_Narrows_Park___The_figure_of_a_Spanish_co.png,a black and white photo of a person riding a horse
Wilhelm_Dormitory___At_night_weird_noises_that_are.png,a bathroom with a toilet and a sink
Williamson_trade_school___George_dorm___is_an_old.png,a black and white photo of a city street
Williamson_trade_school___Longstreth_Dorm___there.png,a black and white photo of a bathroom with a toilet
Williamson_trade_school___the_main___is_building_w.png,a man sitting on a bench in front of a building .
Williams_Hall___Incidents_have_included_residents.png,a bathroom with a toilet and a sink
Will_Rogers_made_his_last_performance_at_the_Calif.png,a black and white photo of a man brushing his teeth
Windham_Hall_133_Students_often_feel_watched_and_t.png,a bedroom with a bed and a desk
Winthrop_Hall___The_old_mansion_by_the_water_is_ha.png,a black and white photo of a building with a clock
Witnesses_have_seen_the_spirit_of_a_man_wearing_bl.png,a room filled with lots of different types of luggage .
Witnesses_reported_being_in_the_middle_of_a_battle.png,a large elephant statue sitting on top of a basketball hoop .
Witnesses_report_a_small_yeti_type_creature__Fowl.png,a teddy bear is sitting on a table .
Witnesses_Report_loud_screams_from_the_building_la.png,a black and white photo of a bedroom
Witnesses_report_seeing_lights_in_the_cemetery_and.png,a row of wooden benches sitting in front of a building .
Witnesses_that_travel_this_road_and_have_seen_hang.png,a black and white photo of a street light
Wolverine_World_Wide_hh_puppy_shoes__factory_F_sol.png,a man in a suit and tie standing in a doorway .
Women_Dressed_in_1800_s_style_clothing_stares_down.png,a group of people standing next to each other .
Wood_Hall___it_has_a_room_that_a_girl_very_long_ag.png,a black and white photo of a living room
Workers_there_today_report_hearing_whistling_and_k.png,a black and white photo of a man in a suit
Written_about_in_Edinboro_University_newspaper_in.png,a black and white photo of a living room
Years_ago_there_was_a_house_that_sat_back_in_the_w.png,a black and white photo of a horse in a field
Years_ago_there_was_a_terrible_train_accident_and.png,a black and white photo of a train track
Years_ago__a_bus_occupied_with_children_supposedly.png,a black and white photo of a city bus
Years_ago__there_was_an_accident_at_Oak_Hill_Cemet.png,a fire hydrant in the middle of a field .
Young_Amish_girl_seen_at_night__The_legend_is_said.png,a black and white photo of a woman holding an umbrella .
Young_Boys_Running_around_Graves_around_12_00_on_a.png,a group of young men riding skateboards down a street .
Your_description_of_this_asylum_is_accurate__it_wa.png,a black and white photo of a bathroom
you_can_see_and_hear_sounds_of_children_and_elders.png,a black and white photo of a red fire hydrant .
You_can_see_a_young_lady_glowing_blue_walking_at_t.png,a man standing on a beach holding a surfboard .
You_get_strange_feelings_of_people_all_around_you_.png,a black and white photo of a man standing in a room .
You_visit_it_very_late_at_night_you_will_hear_scre.png,a park bench in the middle of a forest .
Y_.png,a painting of a person holding a surf board
_3_miles_S__of_Redondo_Beach___Apparitions_of_dead.png,a person holding a pair of scissors in their hands .
_formerly_listed_on_this_site_as_Moonlight_Inn_in.png,a building with a clock tower in the background .
_Garderner_s_Grave____located_when_you_walk_in_and.png,a horse standing in front of a building .
_Little_Boy_Blue__the_missing_Royal_of_France__In.png,a little girl is holding a stuffed animal
_Midnight_Mary__has_been_seen_gliding_or_walking_a.png,a man is holding an umbrella over his head .
_Old_Quaker_cemetery_whose_decedent_s_are_long_sin.png,a herd of sheep grazing on a lush green field .
_Person__seen_standing_outside_of_shower_in__Summe.png,a woman standing in a bathroom next to a sink .
__December_2005_Correction_Additional_Information_.png,a group of people sitting on top of a lush green field .
__Drummond_Island___Drummond_Island_is_said_to_be.png,a man riding a snowboard down a snow covered slope .
The_ghost_of_claim_jumpers_and_outlaws__many_sente.png,a black and white photo of a city street
Reports_include_hearing_people_talking_and_screami.png,a bathroom with a toilet and a sink
There_is_a_haunted__seasonal__fire_station_in_the.png,a room with a door and a window
In_the_early_1980_s_there_was_said_to_be_a_young_g.png,a black and white photo of a building with a fire hydrant .
A_few_years_ago__a_girl_hung_herself_on_the_bridge.png,a group of people standing on top of a tennis court .
It_has_been_said_that_the_boy_s_3rd_floor_restroom.png,a black and white photo of a bathroom
At_night__as_you_drive_up_the_main_drive_of_the_gr.png,a person sitting on a bench in the rain .
13105_W_Glendale___Sounds_of_babies_crying_and_lit.png,a living room with a fire place and a fire place .
Now_housing_Louisiana_State_Police_Headquarters_an.png,a clock tower in the middle of a city street .
sightings_of_supernatural_beings_and_noises_heard.png,a fire hydrant in the middle of a field .
