Filename,Detected Objects
stories_have_been_told_of_a_two_restless_ghosts_th.png,"pedestal, plinth, footstall (0.17), wardrobe, closet, press (0.06), cloak (0.04), crutch (0.03), pole (0.02)"
The_shadow_of_a_man_walks_from_room_to_room__Also_.png,"sliding door (0.40), wardrobe, closet, press (0.18), medicine chest, medicine cabinet (0.07), refrigerator, icebox (0.04), television, television system (0.02)"
It_s_believed_to_be_haunted_by_one_of_the_first_ow.png,"half track (0.34), Model T (0.16), tractor (0.07), military uniform (0.03), stretcher (0.02)"
The_ghost_that_haunts_Hart_Theatre_is_called_Berth.png,"cradle (0.19), abaya (0.13), cloak (0.12), mosquito net (0.06), shower curtain (0.03)"
aka_Duck_Pond___Its_been_said_that_at_this_park_yo.png,"fountain (0.27), sundial (0.13), palace (0.09), planetarium (0.08), lakeside, lakeshore (0.06)"
haunted_by_many_ghosts_of_Civil_War__most_famous_i.png,"cannon (0.29), tractor (0.17), oxcart (0.04), thresher, thrasher, threshing machine (0.03), horse cart, horse-cart (0.02)"
Several_employees_are_said_to_have_heard_strange_n.png,"vault (0.61), prison, prison house (0.08), monastery (0.02)"
It_is_said_that_a_woman_and_her_newborn_baby_drove.png,"dam, dike, dyke (0.61), viaduct (0.16), pier (0.05), steel arch bridge (0.02)"
Going_into_the_southwest_of_Leveen__where_the_Indi.png,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.44), tow truck, tow car, wrecker (0.03), snowplow, snowplough (0.03), moving van (0.02), minivan (0.02)"
It_s_an_old_house_in_the_middle_of_nowhere__It_is.png,"barn (0.51), boathouse (0.32), picket fence, paling (0.02), church, church building (0.02)"
Most_of_the_haunting_happen_in_the_bar_area_of_thi.png,"restaurant, eating house, eating place, eatery (0.98)"
Before_this_road_was_paved__local_people_would_obs.png,"spotlight, spot (0.95)"
If_you_park_your_car_on_the_bridge__put_your_car_i.png,"car wheel (0.23), grille, radiator grille (0.20), sports car, sport car (0.20), limousine, limo (0.08), minivan (0.04)"
The_ghosts_of_a_phantom_bellboy_and_a_female_ghost.png,"gown (0.49), groom, bridegroom (0.33), vestment (0.08), hoopskirt, crinoline (0.02)"
This_was_the_railroad_from_Cordova_to_the_Kennicot.png,"freight car (0.63), electric locomotive (0.12), passenger car, coach, carriage (0.06), streetcar, tram, tramcar, trolley, trolley car (0.02), steam locomotive (0.02)"
There_are_reports_of_an_apparition_of_a_woman_bein.png,"bannister, banister, balustrade, balusters, handrail (0.28), freight car (0.26), passenger car, coach, carriage (0.10), suspension bridge (0.07), viaduct (0.03)"
People_have_heard_the_sounds_of_a_basketball_dribb.png,"shoji (0.72), pool table, billiard table, snooker table (0.07), prison, prison house (0.03), spotlight, spot (0.03)"
You_walk_in_and_you_come_to_the_second_section_of.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.15), ashcan, trash can, garbage can, wastebin, ash bin, ash-bin, ashbin, dustbin, trash barrel, trash bin (0.11), park bench (0.07), megalith, megalithic structure (0.06), mailbox, letter box (0.05)"
Library_and_Library_basement___Inside_the_actual_l.png,"prison, prison house (0.67), library (0.04)"
Just_one_block_north_of_the_Mission_Inn_at_3563_Ma.png,"palace (0.74), prison, prison house (0.17), monastery (0.02)"
The_store_at_36th_and_MacArthur_is_haunted_in_the.png,"barbershop (0.74), bakery, bakeshop, bakehouse (0.17), tobacco shop, tobacconist shop, tobacconist (0.03)"
Rumor_has_it_that_the_ghost_of_a_girl_named_Lizzy.png,"vault (0.23), prison, prison house (0.18), cinema, movie theater, movie theatre, movie house, picture palace (0.08), library (0.04), church, church building (0.03)"
Strange_noises__a_baby_crying__and_a_girl_screamin.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
staff_and_residents_claim_to_have_seen_apparitions.png,"home theater, home theatre (0.72), projector (0.04)"
A_hospital_for_the_mentally_disturbed__Opened_in_t.png,"prison, prison house (0.88)"
Many_people_say_that_they_hear_strange_noises_in_t.png,"church, church building (0.66), barn (0.18), bell cote, bell cot (0.03), beacon, lighthouse, beacon light, pharos (0.02)"
Formerly_listed_as_Sacred_Heart_Cemetery___growlin.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.20), water bottle (0.14), picket fence, paling (0.13), megalith, megalithic structure (0.07), lotion (0.02)"
Staff_of_Save_Mart_Supermarkets_in_Chowchilla_Cali.png,"grocery store, grocery, food market, market (0.73), library (0.05), shopping basket (0.03)"
The_Justice_Building_in_Medford_Oregon__located_do.png,"palace (0.37), library (0.35), crane (0.04), cinema, movie theater, movie theatre, movie house, picture palace (0.03), flagpole, flagstaff (0.02)"
Todds_farm___dates_back_before_the_war_of_1812__Th.png,"barn (0.59), worm fence, snake fence, snake-rail fence, Virginia fence (0.22), church, church building (0.08), picket fence, paling (0.03)"
NO_TRESSPASSING____A_very_dangerous_cemetery__Ther.png,"brass, memorial tablet, plaque (0.90)"
This_particular_road_is_supposedly_extremely_haunt.png,"maze, labyrinth (0.16), valley, vale (0.08), suspension bridge (0.03), viaduct (0.03), rapeseed (0.03)"
This_Victorian_era_hotel_is_the_home_of_a_ghost_th.png,"prison, prison house (0.31), palace (0.30), library (0.17), window shade (0.05)"
There_was_recently_a_video_made_that_was_aired_on.png,"cloak (0.17), shower curtain (0.13), groom, bridegroom (0.08), theater curtain, theatre curtain (0.08), mosquito net (0.07)"
It_is_said_that_when_the_Dimond_center_was_first_b.png,"picket fence, paling (0.39), worm fence, snake fence, snake-rail fence, Virginia fence (0.26), mobile home, manufactured home (0.02), apiary, bee house (0.02)"
Hallways____numerous_sightings_of_vanishing_guests.png,"prison, prison house (0.71), shoji (0.05), sliding door (0.04)"
This_home_used_to_be_owned_by_actress_Jane_Morgan_.png,"monastery (0.24), church, church building (0.13), palace (0.11), lakeside, lakeshore (0.04), beacon, lighthouse, beacon light, pharos (0.02)"
ghost_of_Senator_Broderick_pacing_back_and_forth_.png,"suit, suit of clothes (0.87), bow tie, bow-tie, bowtie (0.03)"
C_Hall___There_is_a_hall_named_C_Hall_in_the_schoo.png,"prison, prison house (0.81), turnstile (0.04)"
suicide_in_balcony_seats___energy_from_suicide_sea.png,"theater curtain, theatre curtain (0.72), cinema, movie theater, movie theatre, movie house, picture palace (0.03), home theater, home theatre (0.03)"
You_can_see_a_little_girl_dressed_in_old_fashioned.png,"fire screen, fireguard (0.26), altar (0.09), vault (0.05), pedestal, plinth, footstall (0.04), throne (0.03)"
a_male_ghost__dressed_in_Civil_War_attire_guards_t.png,"pickelhaube (0.64), military uniform (0.13), bearskin, busby, shako (0.04), vault (0.03)"
SOAARR_is_an_abandoned_rehabilitation_camp_for_tee.png,"barn (0.32), greenhouse, nursery, glasshouse (0.23), mobile home, manufactured home (0.08), picket fence, paling (0.04), worm fence, snake fence, snake-rail fence, Virginia fence (0.03)"
When_you_go_here_at_night_between_7PM_and_12AM__ro.png,"acorn (0.58), seashore, coast, seacoast, sea-coast (0.05), sandbar, sand bar (0.03), cliff, drop, drop-off (0.02), cliff dwelling (0.02)"
A_ghost_has_been_seen_by_the_workers_.png,"vestment (0.65), cloak (0.22), abaya (0.02)"
Auditorium___It_is_said_that_the_Ghost_of_Lilian_N.png,"coil, spiral, volute, whorl, helix (0.26), bannister, banister, balustrade, balusters, handrail (0.21), library (0.12), vault (0.10), prison, prison house (0.04)"
The_Belmont_house_was_built_in_1738__and_there_is.png,"library (0.53), picket fence, paling (0.14), flagpole, flagstaff (0.07), palace (0.03), lakeside, lakeshore (0.02)"
White_and_green_abandoned_house_covered_with_weeds.png,"picket fence, paling (0.88), church, church building (0.03)"
The_old_area_part_of_the_town_is_known_as_front_st.png,"barbershop (0.62), sliding door (0.06), window shade (0.05), bakery, bakeshop, bakehouse (0.03), parking meter (0.02)"
at_night_the_employees_would_be_spooked_by_voices.png,"theater curtain, theatre curtain (0.95)"
Reports_of_the_apparition_of_a_girl_in_white_.png,"cloak (0.73), breastplate, aegis, egis (0.13), abaya (0.03)"
This_part_of_the_interstate_was_built_on_an_Indian.png,"suspension bridge (0.19), streetcar, tram, tramcar, trolley, trolley car (0.11), trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.07), dam, dike, dyke (0.05), viaduct (0.04)"
Anchorage_s_oldest_hotel_is_haunted_by_many_things.png,"restaurant, eating house, eating place, eatery (0.38), library (0.15), bakery, bakeshop, bakehouse (0.10), palace (0.07), street sign (0.06)"
There_have_been_rumors_of_spirit_visions_in_the_ma.png,"sliding door (0.36), shoji (0.32), prison, prison house (0.11), turnstile (0.02)"
Foxcroft_cemetery___Stories_passed_down_over_the_y.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.39), picket fence, paling (0.30)"
In_the_auditorium_of_the_high_school__strange_nois.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.58), theater curtain, theatre curtain (0.22), stage (0.09), home theater, home theatre (0.02)"
Old_night_club_that_has_been_reopened_after_many_y.png,"theater curtain, theatre curtain (0.79), cinema, movie theater, movie theatre, movie house, picture palace (0.04), home theater, home theatre (0.03), sliding door (0.02), spotlight, spot (0.02)"
Man_dresses_in_all_black_with_a_pale_white_face_se.png,"abaya (0.44), cloak (0.16)"
For_years_many_people_have_seen_the_ghost_of_Angel.png,"Model T (0.28), thresher, thrasher, threshing machine (0.21), horse cart, horse-cart (0.16), barn (0.06), tractor (0.04)"
There_is_a_young_girl_dressed_in_prairie_clothes_.png,barn (0.90)
Santa_Margarita_River_Bridge___Many_Stories_haunt.png,"dam, dike, dyke (0.92)"
In_the_boys_locker_room__showers_sometimes_turn_of.png,"nematode, nematode worm, roundworm (0.13), matchstick (0.08), digital clock (0.05), jack-o'-lantern (0.02), theater curtain, theatre curtain (0.02)"
this_is_a_very_old_hotel_and_it_is_said_that_Elvis.png,"library (0.45), bookshop, bookstore, bookstall (0.12), prison, prison house (0.12), bannister, banister, balustrade, balusters, handrail (0.04), barbershop (0.02)"
It_was_a_resort_built_in_1907_considered_the__mayo.png,"lakeside, lakeshore (0.15), fountain (0.14), geyser (0.09), palace (0.03), seashore, coast, seacoast, sea-coast (0.03)"
A_former_worker_reports_boxes_moving_on_their_own.png,"crate (0.46), carton (0.43)"
in_the_lunch_are_restrooms_in_the_second_floor_whe.png,"washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.44), prison, prison house (0.20), sliding door (0.08), toilet tissue, toilet paper, bathroom tissue (0.05), toilet seat (0.03)"
_on_second_and_Duarte__Men_s_restroom_said_to_be_h.png,"sliding door (0.55), wardrobe, closet, press (0.19), medicine chest, medicine cabinet (0.04), shoji (0.02), doormat, welcome mat (0.02)"
There_are_two_black_iron_gates_standing_along_the.png,"worm fence, snake fence, snake-rail fence, Virginia fence (0.60), prison, prison house (0.11), picket fence, paling (0.10), turnstile (0.03)"
Ghosts_of_soldiers_who_fought_in_the_Civil_War_can.png,"picket fence, paling (0.69), megalith, megalithic structure (0.15)"
Some_of_the_stock_crew_has_reported_an_strange_fee.png,"perfume, essence (0.28), grocery store, grocery, food market, market (0.18), tobacco shop, tobacconist shop, tobacconist (0.09), beer bottle (0.07), shopping basket (0.05)"
Examples_of_occurrences_are_strange_noises__scream.png,"prison, prison house (0.44), doormat, welcome mat (0.13), shoji (0.11), prayer rug, prayer mat (0.05), sliding door (0.04)"
several_reports_of_screams_and_cries_being_heard_f.png,"viaduct (0.92), pier (0.02)"
This_structure_originally_housed_the_old_location.png,"church, church building (0.65), bell cote, bell cot (0.09), monastery (0.08), library (0.02), dome (0.02)"
people_have_claimed_to_here_foot_steps_walk_back_i.png,"shoji (0.27), sliding door (0.23), prison, prison house (0.08), suit, suit of clothes (0.03), Windsor tie (0.02)"
There_have_been_numerous_accounts_from_employees_a.png,"prison, prison house (0.84), doormat, welcome mat (0.02)"
It_is_said_that_if_you_drive_along_this_road_after.png,"trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.31), street sign (0.08), traffic light, traffic signal, stoplight (0.05), car mirror (0.05), cab, hack, taxi, taxicab (0.03)"
The_Belle_Isle_Station_was_demolished_in_1999_to_b.png,"passenger car, coach, carriage (0.88), bullet train, bullet (0.04)"
This_80_year_old_golf_club_has_many_elderly_member.png,"prison, prison house (0.70)"
There_was_a_ten_year_old_boy_who_got_locked_in_the.png,"sliding door (0.34), prison, prison house (0.13), doormat, welcome mat (0.07), shoji (0.03), pool table, billiard table, snooker table (0.03)"
The_principal_passed_away_in_the_school__and_ever.png,"wardrobe, closet, press (0.50), sliding door (0.15), medicine chest, medicine cabinet (0.13), shoji (0.08)"
After_an_employee_named_Rudy_died_during_his_shift.png,"sliding door (0.33), medicine chest, medicine cabinet (0.13), prison, prison house (0.04), wardrobe, closet, press (0.03), doormat, welcome mat (0.03)"
This_used_to_be_a_hospital_for_TB_patients__Severa.png,"prison, prison house (0.81), crutch (0.02), vault (0.02)"
In_Nyman_Hall_you_sometimes_see_an_old_woman_in_bl.png,"toilet seat (0.68), washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.20), toilet tissue, toilet paper, bathroom tissue (0.03), plunger, plumber's helper (0.02)"
Shadows_on_the_wall__footsteps__a_woman_and_a_chil.png,"sliding door (0.71), wardrobe, closet, press (0.09), shoji (0.06)"
In_1946__a_student_fell_from_a_catwalk_to_his_deat.png,"window shade (0.33), window screen (0.11), web site, website, internet site, site (0.05), sliding door (0.04), shower curtain (0.04)"
Some_disturbing_reports_of_sightings_on_the_Road_a.png,"picket fence, paling (0.34), groom, bridegroom (0.19), gown (0.15), cloak (0.06), hoopskirt, crinoline (0.03)"
This_road_is_haunted_by_the_Quimby_Jogger__He_is_s.png,"maze, labyrinth (0.10), trailer truck, tractor trailer, trucking rig, rig, articulated lorry, semi (0.10), chainlink fence (0.04), rapeseed (0.03), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Old_abandoned_hospital_across_from_Hollenbeck_park.png,"library (0.52), prison, prison house (0.32), palace (0.04)"
The_theater_is_haunted_by_two_ghosts__One_is_an_ol.png,"guillotine (0.59), sliding door (0.04), china cabinet, china closet (0.02)"
Haunted_by_a_confederate_soldier_.png,"cowboy hat, ten-gallon hat (0.98)"
There_are_various_types_of_encounters__Some_are_co.png,"picket fence, paling (0.65), worm fence, snake fence, snake-rail fence, Virginia fence (0.11), megalith, megalithic structure (0.05)"
Nesbits__Campground____Located_on_Mckelups_Road_an.png,"barn (0.84), boathouse (0.08)"
The_ghost_of_a_bearded_man_wearing_a_top_hat_has_b.png,"palace (0.44), library (0.26), prison, prison house (0.07), bookshop, bookstore, bookstall (0.02), street sign (0.02)"
a_bunch_of_kids_were_playing_chicken_in_front_of_a.png,"passenger car, coach, carriage (0.22), suspension bridge (0.20), pier (0.11), viaduct (0.07), bannister, banister, balustrade, balusters, handrail (0.04)"
This_building_was_an_old_Ursuline_Convent_that_was.png,"abaya (0.28), cloak (0.23), spotlight, spot (0.06), prison, prison house (0.05), palace (0.04)"
This_used_to_be_a_Monastery_for_monks__There_is_a.png,"monastery (0.58), vault (0.24), prison, prison house (0.06), church, church building (0.03)"
