Filename,Detected Objects
It_is_haunted_by_a_ghost_the_staff_calls_Hector__H.png,"lumbermill, sawmill (0.20), barn (0.12), prison, prison house (0.08), monastery (0.06), vault (0.04)"
A_woman_name_Helen_died_around_1900_while_the_land.png,"church, church building (0.93)"
A_boy_was_brutally_murdered_in_the_late_70s__He_wa.png,"greenhouse, nursery, glasshouse (0.20), barn (0.16), prison, prison house (0.08), maze, labyrinth (0.06), turnstile (0.03)"
Poole_Hospital___Feelings_of_being_watched__and_an.png,"prison, prison house (0.96)"
The_Holcomb_Woods_are_located_on_Holcomb_Road__jus.png,"park bench (0.19), worm fence, snake fence, snake-rail fence, Virginia fence (0.19), barn (0.06), stone wall (0.05), lakeside, lakeshore (0.04)"
Noises_and_whispering_can_be_heard__When_standing.png,"mobile home, manufactured home (0.20), greenhouse, nursery, glasshouse (0.18), boathouse (0.07), picket fence, paling (0.05), park bench (0.03)"
A_young_man_wrecked_his_car_on_the_bend_on_this_ro.png,"car wheel (0.54), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.31), grille, radiator grille (0.05), racer, race car, racing car (0.02)"
A_cemetery_that_people_say_is_haunted_by_two_men_a.png,"brass, memorial tablet, plaque (0.49), obelisk (0.21), pedestal, plinth, footstall (0.20)"
An_apparition_of_a_boy_about_11_to_13_years_old_dr.png,"vault (0.45), megalith, megalithic structure (0.37), prison, prison house (0.07), jean, blue jean, denim (0.03)"
Believed_to_be_haunted_by_a_woman_that_was_murdere.png,"palace (0.68), castle (0.19)"
Rail_Road_Tracks___Believed_to_be_the_site_of_wher.png,"freight car (0.46), electric locomotive (0.16), passenger car, coach, carriage (0.15), steam locomotive (0.04), streetcar, tram, tramcar, trolley, trolley car (0.02)"
at_these_apartments_there_have_been_sightings_of_g.png,"picket fence, paling (0.56), window screen (0.06), flagpole, flagstaff (0.02), library (0.02), worm fence, snake fence, snake-rail fence, Virginia fence (0.02)"
Supposedly____people_jogging_on_the_river_trail_wo.png,"geyser (0.29), lakeside, lakeshore (0.06), beacon, lighthouse, beacon light, pharos (0.04), cliff, drop, drop-off (0.04), sandbar, sand bar (0.02)"
Briefly_turned_into_a_hospital_during_the_Civil_Wa.png,"prison, prison house (0.93)"
A_young_student_hung_himself_at_the_basketball_cou.png,"cloak (0.17), vestment (0.12), window shade (0.07), barbershop (0.06), prison, prison house (0.05)"
If_you_stop_on_the_side_of_the_road_about_2_30am_t.png,barn (0.97)
The_Seaman_s_Bethel_Chapel_Theater___The_Seaman_s.png,"vault (0.50), prison, prison house (0.33), shoji (0.04)"
Hauntings_of_a_nun_who_killed_herself_by_hanging_h.png,"guillotine (0.18), prison, prison house (0.18), wardrobe, closet, press (0.11), cloak (0.05), vault (0.05)"
McNeale_Hall___The_main_boys_dorm_at_Idyllwild_Art.png,"church, church building (0.72), castle (0.08), palace (0.02)"
It_is_located_off_the_main_highway_used_by_trucker.png,"monastery (0.40), prison, prison house (0.18), bell cote, bell cot (0.05), church, church building (0.04), tile roof (0.04)"
Statue_at_Mockingbird_Hill__said_to__yodel__and_gl.png,"pedestal, plinth, footstall (0.87)"
In_the_courtyard__you_can_see_children_playing_aft.png,"boathouse (0.64), palace (0.15), lakeside, lakeshore (0.03)"
Toltec_Elementary_School_3_angry_dark_shadows_roam.png,"prison, prison house (0.41), cinema, movie theater, movie theatre, movie house, picture palace (0.15), turnstile (0.05), cash machine, cash dispenser, automated teller machine, automatic teller machine, automated teller, automatic teller, ATM (0.04), sliding door (0.04)"
Part_of_an_1830s_canal_system__known_as_Grethen_s.png,"lakeside, lakeshore (0.67), boathouse (0.12), valley, vale (0.10)"
known_as_the_sugar_shack__they_tapped_trees_for_ma.png,barn (0.97)
The_Lady_of_the_Lake___Believed_to_be_haunted_by_M.png,"cloak (0.11), lakeside, lakeshore (0.09), book jacket, dust cover, dust jacket, dust wrapper (0.07), worm fence, snake fence, snake-rail fence, Virginia fence (0.02), valley, vale (0.02)"
Rumors_talk_of_a_spooky_spirit_within_the_walls_of.png,"church, church building (0.24), throne (0.07), altar (0.06), monastery (0.05), book jacket, dust cover, dust jacket, dust wrapper (0.03)"
The_Band_Room_is_haunted_by_two_band_students_that.png,"desk (0.11), parallel bars, bars (0.10), pool table, billiard table, snooker table (0.09), shoji (0.06), grand piano, grand (0.05)"
Rail_Road_Mine___Fair_warning___no_trespassing_you.png,"lumbermill, sawmill (0.79), broom (0.05), shovel (0.03)"
Reports_of_an_apparition_of_a_woman___hear_the_lad.png,"prison, prison house (0.89), barn (0.02)"
Spotted_a_girl_in_the_hallway__Her_parents_died_in.png,"prison, prison house (0.78), sliding door (0.02), shoji (0.02)"
On_Prospect_Road_Off_of_Hwy_49___It_s_an_old_churc.png,"church, church building (0.84), barn (0.03)"
The_Langston_s_store_in_the_Stockyards_used_to_be.png,"palace (0.26), boathouse (0.22), maze, labyrinth (0.05), library (0.03), picket fence, paling (0.03)"
Many_years_ago__little_girl_was_hit_and_killed_by.png,"palace (0.65), castle (0.20), church, church building (0.03), picket fence, paling (0.02)"
West_Toledo_Branch_Library___Odd_noises_and_bumps.png,library (0.93)
formerly_Pic__N__Save_stores___This_is_the_BIG_LOT.png,"restaurant, eating house, eating place, eatery (0.28), flagpole, flagstaff (0.23), bakery, bakeshop, bakehouse (0.08), library (0.08), bookshop, bookstore, bookstall (0.08)"
Stivers_Middle_School_is_said_to_be_haunted_by_a_t.png,"web site, website, internet site, site (0.47), book jacket, dust cover, dust jacket, dust wrapper (0.12), comic book (0.06), barn (0.05), library (0.04)"
apparition_of_a_child_has_been_reported_.png,"umbrella (0.91), fur coat (0.04)"
is_said_to_be_haunted_by_the_ghost_of_Ethel_Dwyer_.png,"church, church building (0.49), palace (0.17), dome (0.12), castle (0.05), monastery (0.05)"
The_story_goes_that_back_in_the_mid_1800s_5_men_we.png,"church, church building (0.50), barn (0.29), picket fence, paling (0.11)"
Every_home_football_game__shimmers_of_mysterious_l.png,"ballplayer, baseball player (0.69), scoreboard (0.25)"
formerly_Six_Flags_Worlds_of_Adventure___One_day_a.png,"maze, labyrinth (0.17), greenhouse, nursery, glasshouse (0.15), coil, spiral, volute, whorl, helix (0.14), park bench (0.07), barrel, cask (0.02)"
This_road_used_to_be_a_trail_through_this_farm__th.png,"unicycle, monocycle (0.16), chainlink fence (0.07), mailbox, letter box (0.04), viaduct (0.04), shopping cart (0.03)"
New_Union_Center_for_the_Arts___strange_voices_whe.png,"library (0.72), planetarium (0.07), cinema, movie theater, movie theatre, movie house, picture palace (0.02), greenhouse, nursery, glasshouse (0.02), prison, prison house (0.02)"
If_you_cross_the_church_s_gate__you_feel_a_strange.png,"church, church building (0.92)"
A_short_woman_haunts_the_auditorium__rumor_is_it_i.png,"car wheel (0.17), church, church building (0.15), beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.08), barn (0.07), cab, hack, taxi, taxicab (0.06)"
during_a_trip_to_the_museum__there_were_people_the.png,"palace (0.41), library (0.12), vault (0.11), triumphal arch (0.09), dome (0.04)"
In_the_historical_section_of_the_hotel_scents_of_w.png,"shoji (0.64), book jacket, dust cover, dust jacket, dust wrapper (0.05), altar (0.02), cinema, movie theater, movie theatre, movie house, picture palace (0.02), wardrobe, closet, press (0.02)"
In_the_women_s_restroom__the_water_faucets_have_be.png,"washbasin, handbasin, washbowl, lavabo, wash-hand basin (0.22), bathtub, bathing tub, bath, tub (0.17), microwave, microwave oven (0.09), tub, vat (0.06), television, television system (0.03)"
Elsinore_Middle_School___March_2008_update_correct.png,"street sign (0.61), barn (0.08), cinema, movie theater, movie theatre, movie house, picture palace (0.03), monastery (0.03), water tower (0.02)"
Cold_spots_reported__There_is_a_report_of_a_police.png,"palace (0.49), prison, prison house (0.07), library (0.06), window screen (0.04), window shade (0.03)"
Reports_of_apparitions__bottles__keys_and_other_it.png,"palace (0.24), vault (0.19), maze, labyrinth (0.08), boathouse (0.05), organ, pipe organ (0.04)"
In_the_forest_of_the_Yardley_estates_their_is_nois.png,"barn (0.77), church, church building (0.05)"
Trumbull_County_Campus___A_man_who_worked_there_as.png,"bell cote, bell cot (0.63), church, church building (0.07), monastery (0.06)"
A_hotel_in_an_amusement_park__It_caught_on_fire_an.png,"church, church building (0.88), altar (0.03), palace (0.02)"
On_tinkers_creek_road_there_is_a_hidden_cemetery_l.png,"lakeside, lakeshore (0.23), park bench (0.07), stone wall (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), megalith, megalithic structure (0.03)"
The_Cemetery_is_very_old_and_has_grave_stones_goin.png,"pedestal, plinth, footstall (0.22), obelisk (0.19), brass, memorial tablet, plaque (0.05), worm fence, snake fence, snake-rail fence, Virginia fence (0.05), megalith, megalithic structure (0.05)"
Gretchen_s_Lock___Gretchen_was_the_daughter_of_a_w.png,barn (0.92)
Carlisle_Hall___Believed_to_be_haunted_by_an_unkno.png,"prison, prison house (0.65), vault (0.08), monastery (0.06), palace (0.02)"
The_Stage_in_the_auditorium_is_haunted_by_the_ghos.png,"theater curtain, theatre curtain (0.69), cinema, movie theater, movie theatre, movie house, picture palace (0.18), stage (0.02)"
Typical_lighthouse_story_of_a_waiting_woman__It_ha.png,"beacon, lighthouse, beacon light, pharos (0.95)"
It_use_to_be_an_old_shoe_store__the_old_fireplace.png,"prison, prison house (0.34), barbershop (0.16), tobacco shop, tobacconist shop, tobacconist (0.08), sliding door (0.04), bookshop, bookstore, bookstall (0.04)"
Those_that_live_around_Millville_have_seen_many_ap.png,"picket fence, paling (0.33), fountain (0.07), analog clock (0.05), church, church building (0.05), mobile home, manufactured home (0.04)"
Ask_anyone_in_this_small_town_and_they_will_give_y.png,"barn (0.33), church, church building (0.32), bell cote, bell cot (0.11), alp (0.03)"
There_are_two_tales_to_the_story__One_tale_is_that.png,"book jacket, dust cover, dust jacket, dust wrapper (0.97)"
A_student__Lillian__haunts_Merion_Hall__She_went_h.png,"wardrobe, closet, press (0.56), sliding door (0.09), doormat, welcome mat (0.04), suit, suit of clothes (0.02)"
Books_thrown_off_shelves__can_hear_an_organ_being.png,"library (0.89), bookshop, bookstore, bookstall (0.05), bookcase (0.02)"
Formerly_part_of_Route_66___Between_the_cross_stre.png,street sign (0.86)
An_old_theater_used_to_occupy_this_site_and_was_to.png,"theater curtain, theatre curtain (0.81)"
This_place_was_home_to_Salem_s_Developmentally_Dis.png,"barn (0.65), church, church building (0.06), boathouse (0.04), picket fence, paling (0.03)"
James_A__Garfield_House___Witnesses_report_having.png,"picket fence, paling (0.69), mobile home, manufactured home (0.06)"
The_Council_Chambers_has_been_haunted_for_many_yea.png,"organ, pipe organ (0.20), vault (0.13), restaurant, eating house, eating place, eatery (0.11), church, church building (0.08), library (0.07)"
is_haunted_by_a_man_that_was_killed_by_falling_of.png,"prison, prison house (0.51), vault (0.15), sliding door (0.05), shoji (0.03), window screen (0.02)"
Cortage_park_is_an_almost_empty_mall__It_once_was.png,"picket fence, paling (0.30), park bench (0.17), lakeside, lakeshore (0.04), worm fence, snake fence, snake-rail fence, Virginia fence (0.03), church, church building (0.03)"
The_carousel_in_the_park_is_an_old_one__with_hand.png,"carousel, carrousel, merry-go-round, roundabout, whirligig (1.00)"
Fiddler_s_Green___A_pioneer_woman_who_was_said_to.png,"barn (0.88), church, church building (0.03)"
Squire_s_wife_that_died_in_the_castle_from_breakin.png,"altar (0.69), throne (0.07), fire screen, fireguard (0.02)"
Reports_of_a_presence_felt_and_seeing_movement_in.png,"picket fence, paling (0.38), church, church building (0.31), barn (0.09), boathouse (0.03)"
There_have_been_sightings_of_ghosts_in_one_of_the.png,"prison, prison house (0.62), vault (0.08), maze, labyrinth (0.02)"
These_mines_are_haunted_by_the_White_Witch__In_lif.png,"prison, prison house (0.91)"
The_Strub_Theatre___Said_to_be_haunted_by_an_old_l.png,"cinema, movie theater, movie theatre, movie house, picture palace (0.93), theater curtain, theatre curtain (0.05)"
NASA_Building_26___In_the_early_days_of_NASA_being.png,library (0.90)
Things_move_around_the_cabin_when_no_one_was_aroun.png,"four-poster (0.35), sliding door (0.10), restaurant, eating house, eating place, eatery (0.05), patio, terrace (0.04), lumbermill, sawmill (0.03)"
The_Adina_Indian_Mound___This_is_very_easy_to_get.png,"thatch, thatched roof (0.45), barn (0.17), rapeseed (0.06), worm fence, snake fence, snake-rail fence, Virginia fence (0.03), hay (0.02)"
There_is_a_cemetery_in_Olmsted_Falls_that_is_said.png,"megalith, megalithic structure (0.85)"
Black_Figures_seen_floating_around___moaning_heard.png,"abaya (0.37), hay (0.27), cloak (0.05), spotlight, spot (0.02)"
Highway_17___People_have_claimed_to_see_the_ghost.png,"beach wagon, station wagon, wagon, estate car, beach waggon, station waggon, waggon (0.25), car wheel (0.12), grille, radiator grille (0.10), racer, race car, racing car (0.09), minivan (0.05)"
a_large_house_with_100_stairs__outside_and_900_sta.png,palace (0.96)
The_entrance_to_the_cemetery_is_surrounded_by_noth.png,"monastery (0.32), mosque (0.13), palace (0.08), vault (0.07), altar (0.04)"
It_is_said_that_if_you_cross_the_bridge_coming_fro.png,"barn (0.57), worm fence, snake fence, snake-rail fence, Virginia fence (0.20), picket fence, paling (0.11), prison, prison house (0.02)"
There_are_2_ghosts_one_is_of_the_owner_of_the_land.png,"swab, swob, mop (0.22), broom (0.13), crutch (0.10), radiator (0.09), shovel (0.03)"
A_young_girl_worked_there_in_the_70_s_or_60_s__A_c.png,"picket fence, paling (0.52), flagpole, flagstaff (0.07), barn (0.05), palace (0.03), church, church building (0.02)"
A_lady_dressed_in_white_and_an_old_gentleman_dress.png,"boathouse (0.24), palace (0.10), cinema, movie theater, movie theatre, movie house, picture palace (0.09), picket fence, paling (0.06), beacon, lighthouse, beacon light, pharos (0.05)"
The_grounds_of_this_old_hospital_are_believed_to_b.png,"palace (0.91), castle (0.02)"
an_old_cemetery_located_on_the_north_side_of_highw.png,"obelisk (0.35), church, church building (0.13), pedestal, plinth, footstall (0.10), park bench (0.08), megalith, megalithic structure (0.02)"
It_is_in_a_small_cemetary_just_north_of_town_on_cr.png,"pedestal, plinth, footstall (0.69), triumphal arch (0.07), obelisk (0.03)"
Legend_has_it__that_in_the_early_70_s_a_well_known.png,"castle (0.28), barn (0.05), church, church building (0.04), dome (0.03), palace (0.03)"
numerous_ghosts_sightings_and_even_more_strange_pr.png,"church, church building (0.25), castle (0.15), palace (0.10), boathouse (0.05), stupa, tope (0.04)"
Its_haunted_by_the_guy_who_died_in_the_auditorium.png,"palace (0.62), castle (0.16)"
at_the_middle_school_it_is_said_to_be_that_there_i.png,"library (0.41), prison, prison house (0.04), maypole (0.04), flagpole, flagstaff (0.03), guillotine (0.03)"
People_say_that_a_young_girl_haunts_Jefferson__Jef.png,"bannister, banister, balustrade, balusters, handrail (0.21), church, church building (0.13), gondola (0.10), organ, pipe organ (0.05), cradle (0.04)"
said_to_first_be_a_Masonic_lodge_and_then_later_a.png,"castle (0.46), palace (0.29), book jacket, dust cover, dust jacket, dust wrapper (0.04), fountain (0.04), jigsaw puzzle (0.02)"
Lights_turn_on_and_off_by_themselves__Cool_breezes.png,"prison, prison house (0.87), vault (0.03)"
Strange_growling_and_whisperings_have_been_heard_i.png,"cougar, puma, catamount, mountain lion, painter, panther, Felis concolor (0.16), red wolf, maned wolf, Canis rufus, Canis niger (0.10), German shepherd, German shepherd dog, German police dog, alsatian (0.06), book jacket, dust cover, dust jacket, dust wrapper (0.05), tiger, Panthera tigris (0.05)"
